443,6,69566,9,7,557,3773,206,0,61.88888889,88.34371008,1460,0,539,655.4329358,62243.04977,229.9974125,4637.733333,7169.155603,17489,1,69566,8695.75,8647.725015,18725,20,53224,8870.666667,13942.89588,34199,1,0,0,0,0,192,152,129.3735445,100.623868,0,1460,254.7058824,474.6863128,225327.0956,0,0,1,1,0,0,0,1,0,270.625,61.88888889,539,0,0,0,0,0,0,9,557,7,3773,8192,119,4,20,0,0,0,0,0,0,0,0
52173,6,14538,2,1,38,0,38,0,19,26.87005769,0,0,0,0,2613.839593,206.3557573,7269,10258.70518,14523,15,14538,14538,0,14538,14538,0,0,0,0,0,1,0,0,0,40,20,137.5705049,68.78525244,0,38,19,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19,0,0,0,0,0,0,0,2,38,1,0,123,0,0,20,0,0,0,0,0,0,0,0
53,17,163332,2,2,80,292,40,40,40,0,146,146,146,0,2277.569613,24.48999584,54444,73378.21528,137891,0,25441,25441,0,25441,25441,0,0,0,0,0,0,0,0,0,16,16,12.24499792,12.24499792,40,146,82.4,58.0585911,3370.8,0,0,0,0,0,0,0,0,1,103,40,146,0,0,0,0,0,0,2,80,2,292,-1,-1,1,8,0,0,0,0,0,0,0,0
53,17,261,1,1,34,114,34,34,34,0,114,114,114,0,567049.8084,7662.835249,261,0,261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3831.417625,3831.417625,34,114,60.66666667,46.18802154,2133.333333,0,0,0,0,0,0,0,0,1,91,34,114,0,0,0,0,0,0,1,34,1,114,-1,-1,0,8,0,0,0,0,0,0,0,0
53,17,305,1,1,42,58,42,42,42,0,58,58,58,0,327868.8525,6557.377049,305,0,305,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3278.688525,3278.688525,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71,42,58,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0,0,0,0,0,0,0,0
53,17,1893,1,1,30,122,30,30,30,0,122,122,122,0,80295.82673,1056.524036,1893,0,1893,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,528.262018,528.262018,30,122,60.66666667,53.11622477,2821.333333,0,0,0,0,0,0,0,0,1,91,30,122,0,0,0,0,0,0,1,30,1,122,-1,-1,0,8,0,0,0,0,0,0,0,0
53,17,210,1,1,40,56,40,40,40,0,56,56,56,0,457142.8571,9523.809524,210,0,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4761.904762,4761.904762,40,56,45.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,68,40,56,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0,0,0,0,0,0,0,0
53,17,32528,1,1,40,139,40,40,40,0,139,139,139,0,5502.951303,61.48548942,32528,0,32528,32528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,30.74274471,30.74274471,40,139,73,57.15767665,3267,0,0,0,0,0,0,0,0,1,109.5,40,139,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0,0,0,0,0,0,0,0
53,17,1244,1,1,42,99,42,42,42,0,99,99,99,0,113344.0514,1607.717042,1244,0,1244,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,803.8585209,803.8585209,42,99,61,32.90896534,1083,0,0,0,0,0,0,0,0,1,91.5,42,99,0,0,0,0,0,0,1,42,1,99,-1,-1,0,8,0,0,0,0,0,0,0,0
53,17,1563,1,1,31,158,31,31,31,0,158,158,158,0,120921.3052,1279.590531,1563,0,1563,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,639.7952655,639.7952655,31,158,73.33333333,73.32348419,5376.333333,0,0,0,0,0,0,0,0,1,110,31,158,0,0,0,0,0,0,1,31,1,158,-1,-1,0,8,0,0,0,0,0,0,0,0
53,17,935,1,1,51,79,51,51,51,0,79,79,79,0,139037.4332,2139.037433,935,0,935,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1069.518717,1069.518717,51,79,60.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,90.5,51,79,0,0,0,0,0,0,1,51,1,79,-1,-1,0,8,0,0,0,0,0,0,0,0
443,6,5421196,8,5,347,3171,190,0,43.375,73.56811712,1460,0,634.2,751.7640587,648.9342942,2.397994834,451766.3333,1285634.355,4515914,15,5421196,774456.5714,1656690.087,4515914,31,567856,141964,161025.1252,283818,77,0,0,0,0,172,112,1.475689128,0.922305705,0,1460,251.2857143,514.4495832,264658.3736,0,0,1,1,0,0,0,1,0,270.6153846,43.375,634.2,0,0,0,0,0,0,8,347,5,3171,8192,237,3,20,0,0,0,0,0,0,0,0
443,6,5680676,8,5,347,3171,190,0,43.375,73.56811712,1460,0,634.2,751.7640587,619.2924927,2.288460035,473389.6667,1357321.865,4766219,7,5680676,811525.1429,1750398.989,4766219,15,571394,142848.5,162223.764,287532,92,0,0,0,0,172,112,1.408283099,0.880176937,0,1460,251.2857143,514.4495832,264658.3736,0,0,1,1,0,0,0,1,0,270.6153846,43.375,634.2,0,0,0,0,0,0,8,347,5,3171,8192,237,3,20,0,0,0,0,0,0,0,0
443,6,7244022,16,19,1946,15942,574,0,121.625,216.6440629,1460,0,839.0526316,669.1304867,2469.346449,4.831570086,213059.4706,844494.6499,4939272,8,2304750,153650,188560.0118,625717,140,6967016,387056.4444,1165443.523,5005197,22,0,0,0,0,332,392,2.208717754,2.622852333,0,1460,496.8888889,620.7776587,385364.9016,0,0,1,1,0,0,0,1,1,511.0857143,121.625,839.0526316,0,0,0,0,0,0,16,1946,19,15942,8192,263,5,20,0,0,0,0,0,0,0,0
443,6,165,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,187878.7879,18181.81818,82.5,89.80256121,146,19,165,82.5,89.80256121,146,19,0,0,0,0,0,0,0,0,0,60,0,18181.81818,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,0,0,0,0,0,0,3,31,0,0,254,-1,1,20,0,0,0,0,0,0,0,0
80,6,5736070,3,1,0,0,0,0,0,0,0,0,0,0,0,0.69734156,1912023.333,3073552.179,5457408,16,5736070,2868035,3661926.415,5457408,278662,0,0,0,0,0,0,0,0,0,72,32,0.52300617,0.17433539,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0,0,0,0,0,0,0,0
80,6,5736018,3,1,0,0,0,0,0,0,0,0,0,0,0,0.697347881,1912006,3075235.127,5459389,16,5736018,2868009,3664764.741,5459389,276629,0,0,0,0,0,0,0,0,0,72,32,0.523010911,0.17433697,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0,0,0,0,0,0,0,0
80,6,5735948,3,1,0,0,0,0,0,0,0,0,0,0,0,0.697356392,1911982.667,3073589.969,5457414,9,5735948,2867974,3662021.167,5457414,278534,0,0,0,0,0,0,0,0,0,72,32,0.523017294,0.174339098,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0,0,0,0,0,0,0,0
80,6,5744485,3,1,0,0,0,0,0,0,0,0,0,0,0,0.696320036,1914828.333,3078407.1,5465825,20,5744485,2872242.5,3667879.547,5465825,278660,0,0,0,0,0,0,0,0,0,72,32,0.522240027,0.174080009,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0,0,0,0,0,0,0,0
80,6,5775572,3,1,0,0,0,0,0,0,0,0,0,0,0,0.692572095,1925190.667,3096296.594,5496864,17,5775572,2887786,3689793.493,5496864,278708,0,0,0,0,0,0,0,0,0,72,32,0.519429071,0.173143024,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0,0,0,0,0,0,0,0
443,6,5718348,8,6,427,3748,198,0,53.375,88.35470317,1460,0,624.6666667,678.1724461,730.1059677,2.448259532,439872.9231,1323650.83,4828516,1,5718348,816906.8571,1775198.157,4828516,39,556893,111378.6,147475.9868,275686,1,0,0,0,0,172,132,1.399005447,1.049254085,0,1460,278.3333333,504.0008031,254016.8095,0,0,1,1,0,0,0,1,0,298.2142857,53.375,624.6666667,0,0,0,0,0,0,8,427,6,3748,8192,1047,3,20,0,0,0,0,0,0,0,0
52189,6,1,2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,37000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37,18.5,0,0,0,0,0,0,0,2,37,0,0,1047,-1,0,20,0,0,0,0,0,0,0,0
443,6,16297788,8,12,1025,5251,634,0,128.125,222.5491519,1460,0,437.5833333,637.9010266,385.0829327,1.227160397,857778.3158,2460131.508,10000000,0,11300000,1612478.429,3702981.823,10000000,5309,16000000,1456949.545,3239420.852,10300000,0,0,0,0,0,172,264,0.490864159,0.736296238,0,1460,298.8571429,518.4709525,268812.1286,0,0,1,1,0,0,0,1,1,313.8,128.125,437.5833333,0,0,0,0,0,0,8,1025,12,5251,8192,1229,4,20,1284659,0,1284659,1284659,10000000,0,10000000,10000000
443,6,185,2,0,0,0,0,0,0,0,0,0,0,0,0,10810.81081,185,0,185,185,185,185,0,185,185,0,0,0,0,0,0,0,0,0,40,0,10810.81081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0
443,6,20581423,8,7,736,3695,384,0,92,142.0955413,1460,0,527.8571429,675.6193279,215.2912362,0.72881258,1470101.643,5437723.883,20400000,1,20600000,2940203.286,7714960.763,20400000,75,20500000,3422389,8299076.597,20400000,1,0,0,0,0,172,152,0.388700043,0.340112537,0,1460,276.9375,494.7147958,244742.7292,0,0,1,1,0,0,0,1,0,295.4,92,527.8571429,0,0,0,0,0,0,8,736,7,3695,8192,7487,4,20,218242,0,218242,218242,20400000,0,20400000,20400000
443,6,4737032,11,12,2008,4423,1078,0,182.5454545,315.1251699,1460,0,368.5833333,539.7555774,1357.601131,4.85536091,215319.6364,948419.8635,4460663,12,276212,27621.2,29660.68764,81170,42,4692427,426584.2727,1349947.343,4496222,26,0,0,0,0,232,252,2.322129131,2.533231779,0,1460,267.9583333,440.9126384,194403.9547,0,0,1,1,0,0,0,1,1,279.6086957,182.5454545,368.5833333,0,0,0,0,0,0,11,2008,12,4423,8192,7856,6,20,0,0,0,0,0,0,0,0
443,6,130,2,0,0,0,0,0,0,0,0,0,0,0,0,15384.61538,130,0,130,130,130,130,0,130,130,0,0,0,0,0,0,0,0,0,40,0,15384.61538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0,0,0,0,0,0,0,0
0,0,117013683,64,0,0,0,0,0,0,0,0,0,0,0,0,0.546944583,1857360.048,3162017.125,23300000,188541,117000000,1857360.048,3162017.125,23300000,188541,0,0,0,0,0,0,0,0,0,0,0,0.546944583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,-1,-1,0,0,32800000,39900000,60900000,4561908,13200000,8870809.914,23300000,6953400
443,6,20829033,6,8,705,3695,384,0,117.5,158.2728656,1460,0,461.875,652.749446,211.2436041,0.67213874,1602233.308,5711619.168,20600000,1,145931,29186.2,25894.59832,48964,307,20800000,2968920.571,7779682.803,20600000,1,0,0,0,0,132,172,0.28805946,0.38407928,0,1460,293.3333333,507.5588167,257615.9524,0,0,1,1,0,0,0,1,1,314.2857143,117.5,461.875,0,0,0,0,0,0,6,705,8,3695,8192,7487,3,20,217295,0,217295,217295,20600000,0,20600000,20600000
443,6,278,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,111510.7914,10791.36691,139,107.4802307,215,63,278,139,107.4802307,215,63,0,0,0,0,0,0,0,0,0,60,0,10791.36691,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,0,0,0,0,0,0,3,31,0,0,255,-1,1,20,0,0,0,0,0,0,0,0
443,6,2907010,12,12,2039,4435,1078,0,169.9166667,303.6281992,1460,0,369.5833333,539.4349667,2227.030523,8.255905552,126391.7391,547788.9855,2637739,12,2906979,264270.8182,787781.402,2638158,40,2862446,260222.3636,797864.9082,2664875,25,0,0,0,0,252,252,4.127952776,4.127952776,0,1460,258.96,434.1676404,188501.54,0,0,1,1,0,0,0,1,1,269.75,169.9166667,369.5833333,0,0,0,0,0,0,12,2039,12,4435,8192,7856,7,20,0,0,0,0,0,0,0,0
443,6,99,2,0,0,0,0,0,0,0,0,0,0,0,0,20202.0202,99,0,99,99,99,99,0,99,99,0,0,0,0,0,0,0,0,0,40,0,20202.0202,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0,0,0,0,0,0,0,0
123,17,46423,1,1,48,48,48,48,48,0,48,48,48,0,2067.940461,43.08209293,46423,0,46423,46423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,21.54104646,21.54104646,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,0,0,0,0,0,0,1,48,1,48,-1,-1,0,8,0,0,0,0,0,0,0,0
443,6,20838821,6,8,675,3695,386,0,112.5,154.9990323,1460,0,461.875,652.749446,209.7047621,0.671823036,1602986.231,5710966.899,20600000,0,145357,29071.4,25820.3881,48817,380,20800000,2970304.429,7778445.152,20600000,0,0,0,0,0,132,172,0.287924158,0.383898878,0,1460,291.3333333,507.9465195,258009.6667,0,0,1,1,0,0,0,1,1,312.1428571,112.5,461.875,0,0,0,0,0,0,6,675,8,3695,8192,7517,3,20,228816,0,228816,228816,20600000,0,20600000,20600000
443,6,204,2,0,0,0,0,0,0,0,0,0,0,0,0,9803.921569,204,0,204,204,204,204,0,204,204,0,0,0,0,0,0,0,0,0,40,0,9803.921569,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0,0,0,0,0,0,0,0
443,6,6718209,11,12,2008,4434,1078,0,182.5454545,315.1251699,1460,0,369.5,539.481148,958.8865128,3.42353148,305373.1364,1369492.589,6436208,1,281781,28178.1,30213.38169,82828,69,6671685,606516.8182,1945455.562,6471849,1,0,0,0,0,232,252,1.637341143,1.786190337,0,1460,268.4166667,440.8614015,194358.7754,0,0,1,1,0,0,0,1,1,280.0869565,182.5454545,369.5,0,0,0,0,0,0,11,2008,12,4434,8192,8002,6,20,281781,0,281781,281781,6436208,0,6436208,6436208
443,6,106,2,0,0,0,0,0,0,0,0,0,0,0,0,18867.92453,106,0,106,106,106,106,0,106,106,0,0,0,0,0,0,0,0,0,40,0,18867.92453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0,0,0,0,0,0,0,0
67,17,481,1,1,315,302,315,315,315,0,302,302,302,0,1282744.283,4158.004158,481,0,481,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2079.002079,2079.002079,302,315,310.6666667,7.505553499,56.33333333,0,0,0,0,0,0,0,0,1,466,315,302,0,0,0,0,0,0,1,315,1,302,-1,-1,0,8,0,0,0,0,0,0,0,0
0,0,167716,5,0,0,0,0,0,0,0,0,0,0,0,0,29.81230175,41929,73261.39148,151758,2738,167716,41929,73261.39148,151758,2738,0,0,0,0,0,0,0,0,0,0,0,29.81230175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
1900,17,15092523,6,0,822,0,137,137,137,0,0,0,0,0,54.46405482,0.397547845,3018504.6,9113.9245,3033682,3010003,15100000,3018504.6,9113.9245,3033682,3010003,0,0,0,0,0,0,0,0,0,48,0,0.397547845,0,137,137,137,0,0,0,0,0,0,0,0,0,0,0,159.8333333,137,0,0,0,0,0,0,0,6,822,0,0,-1,-1,5,8,0,0,0,0,0,0,0,0
80,6,115399955,16,14,459,913,448,0,28.6875,111.8175411,913,0,65.21428571,244.0095139,11.88908609,0.259965439,3979308.793,4880285.776,10000000,27,115000000,7693330.333,4164560.476,10000000,251,110000000,8489892.154,3763134.03,10000000,444,0,0,0,0,332,424,0.138648234,0.121317205,0,913,44.25806452,180.1445656,32452.06452,0,0,1,1,0,0,0,1,0,45.73333333,28.6875,65.21428571,0,0,0,0,0,0,16,459,14,913,8192,946,12,20,29069.45455,24983.62713,104260,20882,10000000,17122.52485,10000000,9953011
80,6,115399834,16,14,459,913,448,0,28.6875,111.8175411,913,0,65.21428571,244.0095139,11.88909856,0.259965712,3979304.621,4880291.134,10000000,12,115000000,7693322.267,4164579.746,10000000,275,110000000,8489925.692,3763083.058,10000000,391,0,0,0,0,332,424,0.13864838,0.121317332,0,913,44.25806452,180.1445656,32452.06452,0,0,1,1,0,0,0,1,0,45.73333333,28.6875,65.21428571,0,0,0,0,0,0,16,459,14,913,8192,946,12,20,29031.45455,24943.54215,104100,20837,10000000,17130.71097,10000000,9953011
80,6,115813580,16,14,443,706,432,0,27.6875,107.8175736,706,0,50.42857143,188.6864368,9.921116332,0.25903698,3993571.724,4847460.82,10000000,16,116000000,7720905.333,4190979.728,10100000,151,111000000,8562577.077,3758164.733,10100000,93844,0,0,0,0,332,424,0.138153056,0.120883924,0,706,37.06451613,146.3425059,21416.12903,0,0,1,1,0,0,0,1,0,38.3,27.6875,50.42857143,0,0,0,0,0,0,16,443,14,706,8192,172,12,20,115288.5455,71333.12923,330366,93742,10000000,18593.45457,10000000,9953006
80,6,115850128,18,16,875,1412,432,0,48.61111111,139.4789206,706,0,88.25,241.144908,19.74102264,0.293482628,3510609.939,4712867.259,10000000,17,116000000,6814713.412,4662642.98,10100000,149,112000000,7455619.8,4553674.058,10100000,95054,0,0,0,0,372,464,0.155373156,0.138109472,0,706,65.34285714,189.4800848,35902.70252,0,0,1,1,0,0,0,1,0,67.26470588,48.61111111,88.25,0,0,0,0,0,0,18,875,16,1412,8192,176,13,20,158167.6364,209132.1622,788724,94932,10000000,18439.66595,10000000,9952994
80,6,115686588,16,15,442,1769,431,0,27.625,107.5675757,1448,0,117.9333333,377.1245468,19.11198211,0.267965376,3856219.6,4850508.722,10000000,0,116000000,7712439.2,4163872.237,10000000,221,111000000,7896125.786,4263082.967,10000000,0,0,0,0,0,332,444,0.13830471,0.129660666,0,1448,69.09375,268.3732787,72024.21673,0,0,1,1,0,0,0,1,0,71.32258065,27.625,117.9333333,0,0,0,0,0,0,16,442,15,1769,8192,946,12,20,39249.36364,27030.00135,120742,30935,10000000,7375.797012,10000000,10000000
80,6,115890909,16,14,445,706,434,0,27.8125,108.3175694,706,0,50.42857143,188.6864368,9.931754008,0.258864136,3996238.241,4848234.566,10000000,25,116000000,7726060.6,4191622.28,10100000,211,111000000,8568515.077,3759381.123,10100000,96209,0,0,0,0,332,424,0.138060872,0.120803263,0,706,37.12903226,146.5227495,21468.91613,0,0,1,1,0,0,0,1,0,38.36666667,27.8125,50.42857143,0,0,0,0,0,0,16,445,14,706,8192,172,12,20,118500.4545,75155.89997,345104,95812,10000000,18203.50459,10000000,9953036
443,6,20887386,6,8,709,3695,388,0,118.1666667,159.6225757,1460,0,461.875,652.749446,210.8449569,0.670260989,1606722,5724150.484,20700000,12,146231,29246.2,26074.87199,50018,244,20800000,2977276.286,7796366.611,20700000,26,0,0,0,0,132,172,0.28725471,0.383006279,0,1460,293.6,507.6109027,257668.8286,0,0,1,1,0,0,0,1,1,314.5714286,118.1666667,461.875,0,0,0,0,0,0,6,709,8,3695,8192,7483,3,20,229562,0,229562,229562,20700000,0,20700000,20700000
443,6,275,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,112727.2727,10909.09091,137.5,111.0157646,216,59,275,137.5,111.0157646,216,59,0,0,0,0,0,0,0,0,0,60,0,10909.09091,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,0,0,0,0,0,0,3,31,0,0,255,-1,1,20,0,0,0,0,0,0,0,0
443,6,2369231,11,12,2008,4435,1078,0,182.5454545,315.1251699,1460,0,369.5833333,539.4349667,2719.447787,9.707791262,107692.3182,442377.3591,2086235,1,282819,28281.9,30034.6048,81559,59,2322550,211140.9091,633535.607,2119982,1,0,0,0,0,232,252,4.642856691,5.064934572,0,1460,268.4583333,440.8443459,194343.7373,0,0,1,1,0,0,0,1,1,280.1304348,182.5454545,369.5833333,0,0,0,0,0,0,11,2008,12,4435,8192,7856,6,20,0,0,0,0,0,0,0,0
443,6,123,2,0,0,0,0,0,0,0,0,0,0,0,0,16260.1626,123,0,123,123,123,123,0,123,123,0,0,0,0,0,0,0,0,0,40,0,16260.1626,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0,0,0,0,0,0,0,0
443,6,20665763,6,8,708,3695,387,0,118,159.2846509,1460,0,461.875,652.749446,213.0577032,0.677448977,1589674.077,5668367.582,20500000,1,141013,28202.6,25010.55478,47514,429,20600000,2945834,7720851.108,20500000,1,0,0,0,0,132,172,0.290335276,0.387113701,0,1460,293.5333333,507.5976847,257655.4095,0,0,1,1,0,0,0,1,1,314.5,118,461.875,0,0,0,0,0,0,6,708,8,3695,8192,7484,3,20,210609,0,210609,210609,20500000,0,20500000,20500000
443,6,291,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,106529.2096,10309.27835,145.5,122.3294731,232,59,291,145.5,122.3294731,232,59,0,0,0,0,0,0,0,0,0,60,0,10309.27835,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,0,0,0,0,0,0,3,31,0,0,258,-1,1,20,0,0,0,0,0,0,0,0
443,6,605641,11,12,2008,4434,1078,0,182.5454545,315.1251699,1460,0,369.5,539.4651392,10636.66429,37.97629289,27529.13636,71448.43272,335583,0,269903,26990.3,28182.80549,74480,61,560795,50981.36364,106334.0303,364191,0,0,0,0,0,232,252,18.16257486,19.81371803,0,1460,268.4166667,440.8520324,194350.5145,0,0,1,1,0,0,0,1,1,280.0869565,182.5454545,369.5,0,0,0,0,0,0,11,2008,12,4434,8192,8002,6,20,0,0,0,0,0,0,0,0
443,6,144,2,0,0,0,0,0,0,0,0,0,0,0,0,13888.88889,144,0,144,144,144,144,0,144,144,0,0,0,0,0,0,0,0,0,40,0,13888.88889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0,0,0,0,0,0,0,0
